customer_id,signup_date,plan_tier,monthly_price,contract_type,payment_method,country,industry,company_size_employees,monthly_active_users_pct,feature_adoption_count,support_tickets_90d,avg_csat_score,failed_payments_90d,last_login_days_ago,churned,churn_date,tenure_months,lifetime_revenue
C00206,2025-10-01,Enterprise,199,Month-to-month,Credit Card,Germany,Healthcare,23,0.644,6,2,3.19,0,18,0,,11,2189
C00207,2023-08-01,Enterprise,199,2-Year,ACH/Bank Transfer,UK,Nonprofit,40,0.217,6,1,2.02,0,13,0,,37,7363
C00208,2025-03-01,Enterprise,199,1-Year,Credit Card,Germany,Healthcare,17,0.82,0,3,4.34,0,14,1,2025-06-01,4,796
C00209,2025-02-01,Basic,29,2-Year,Manual Invoice,Australia,Marketing/Agency,2,0.574,6,1,3.66,1,7,0,,19,551
C00210,2023-05-01,Enterprise,199,Month-to-month,Credit Card,Canada,Nonprofit,9,0.977,3,2,4.09,0,6,0,,40,7960
C00211,2024-07-01,Basic,29,Month-to-month,PayPal,USA,Finance,159,0.863,5,3,4.02,0,2,0,,26,754
C00212,2026-03-01,Enterprise,199,1-Year,Credit Card,Germany,SaaS/Tech,43,0.57,3,2,4.9,0,0,0,,6,1194
C00213,2025-03-01,Pro,79,1-Year,PayPal,Australia,Finance,70,0.586,6,0,4.97,0,9,0,,18,1422
C00214,2026-02-01,Enterprise,199,Month-to-month,Credit Card,Canada,Healthcare,26,0.39,0,0,2.57,0,10,0,,7,1393
C00215,2024-06-01,Basic,29,1-Year,ACH/Bank Transfer,Germany,Healthcare,3,0.509,3,1,4.78,0,21,0,,27,783
C00216,2025-12-01,Pro,79,2-Year,Credit Card,USA,Nonprofit,25,0.781,3,1,4.83,1,8,0,,9,711
C00217,2023-05-01,Basic,29,Month-to-month,PayPal,USA,Manufacturing,6,0.274,4,1,4.65,2,5,1,2023-05-01,1,29
C00218,2023-04-01,Basic,29,2-Year,PayPal,Australia,E-commerce,8,0.673,3,1,5.0,0,29,0,,41,1189
C00219,2026-04-01,Basic,29,Month-to-month,ACH/Bank Transfer,UK,Manufacturing,15,0.649,2,1,5.0,1,5,0,,5,145
C00220,2023-05-01,Enterprise,199,1-Year,Credit Card,India,Marketing/Agency,17,0.723,3,0,2.33,0,12,1,2026-05-01,37,7363
C00221,2023-04-01,Pro,79,Month-to-month,Credit Card,India,E-commerce,12,0.356,13,3,5.0,0,25,0,,41,3239
C00222,2025-09-01,Enterprise,199,1-Year,Credit Card,Australia,Nonprofit,78,0.864,3,2,3.18,0,10,0,,12,2388
C00223,2025-01-01,Enterprise,199,Month-to-month,Credit Card,Canada,E-commerce,23,0.552,3,1,2.26,0,1,0,,20,3980
C00224,2024-03-01,Basic,29,Month-to-month,ACH/Bank Transfer,UK,Manufacturing,7,0.58,7,2,5.0,0,16,0,,30,870
C00225,2025-06-01,Basic,29,Month-to-month,Credit Card,USA,Nonprofit,4,0.387,2,0,4.54,0,18,0,,15,435
C00226,2025-05-01,Pro,79,Month-to-month,Credit Card,USA,E-commerce,13,0.719,1,4,3.91,0,14,1,2026-01-01,9,711
C00227,2024-02-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,Finance,21,1.0,3,2,2.57,1,18,1,2024-05-01,4,116
C00228,2026-05-01,Pro,79,1-Year,Credit Card,USA,Education,10,0.836,2,3,3.87,0,20,0,,4,316
C00229,2023-04-01,Pro,79,Month-to-month,Credit Card,USA,Healthcare,37,0.536,5,1,4.49,0,8,0,,41,3239
C00230,2024-03-01,Basic,29,1-Year,Credit Card,Canada,E-commerce,15,0.342,1,2,5.0,1,0,0,,30,870
C00231,2024-11-01,Basic,29,1-Year,Manual Invoice,Canada,Nonprofit,36,0.686,6,3,4.14,2,3,0,,22,638
C00232,2023-06-01,Basic,29,1-Year,ACH/Bank Transfer,UK,E-commerce,9,0.389,7,1,4.77,0,13,0,,39,1131
C00233,2026-02-01,Basic,29,Month-to-month,Credit Card,Australia,Manufacturing,173,0.865,5,1,5.0,0,3,0,,7,203
C00234,2023-12-01,Pro,79,Month-to-month,Credit Card,USA,Healthcare,42,0.252,3,2,2.91,0,33,1,2025-09-01,22,1738
C00235,2023-02-01,Pro,79,Month-to-month,Credit Card,Australia,Education,4,0.619,3,1,4.36,0,0,0,,43,3397
C00236,2024-07-01,Enterprise,199,Month-to-month,Credit Card,USA,Marketing/Agency,9,0.384,3,2,1.89,0,0,1,2024-08-01,2,398
C00237,2023-03-01,Basic,29,Month-to-month,Credit Card,Australia,Nonprofit,117,0.691,2,0,5.0,1,5,0,,42,1218
C00238,2024-03-01,Pro,79,Month-to-month,Credit Card,Canada,Finance,72,0.058,2,1,4.29,0,1,1,2024-12-01,10,790
C00239,2025-04-01,Pro,79,Month-to-month,ACH/Bank Transfer,USA,Healthcare,43,0.234,6,2,5.0,1,14,0,,17,1343
C00240,2025-04-01,Basic,29,Month-to-month,PayPal,UK,Manufacturing,35,0.117,4,0,4.02,1,7,0,,17,493
C00241,2023-08-01,Enterprise,199,1-Year,PayPal,Germany,Education,6,0.664,7,1,5.0,1,0,0,,37,7363
C00242,2026-04-01,Basic,29,1-Year,Credit Card,USA,Nonprofit,37,0.471,3,1,3.18,0,1,0,,5,145
C00243,2023-01-01,Enterprise,199,Month-to-month,Credit Card,USA,Education,31,0.496,3,3,3.71,1,31,1,2023-06-01,6,1194
C00244,2025-05-01,Basic,29,2-Year,Manual Invoice,India,Nonprofit,21,0.525,6,2,3.42,1,3,0,,16,464
C00245,2024-07-01,Enterprise,199,Month-to-month,Credit Card,Canada,Nonprofit,9,0.391,6,3,3.85,0,1,0,,26,5174
C00246,2024-11-01,Basic,29,Month-to-month,Credit Card,India,SaaS/Tech,14,0.633,4,0,4.22,0,0,0,,22,638
C00247,2025-05-01,Pro,79,Month-to-month,Credit Card,Germany,Education,25,0.529,1,1,5.0,2,11,0,,16,1264
C00248,2026-06-01,Enterprise,199,Month-to-month,Manual Invoice,India,E-commerce,10,0.567,7,0,3.31,0,4,0,,3,597
C00249,2026-07-01,Basic,29,1-Year,Credit Card,USA,Education,40,0.674,2,0,4.7,1,22,0,,2,58
C00250,2023-05-01,Pro,79,1-Year,Credit Card,UK,Marketing/Agency,30,0.372,2,1,3.42,0,2,0,,40,3160
C00251,2024-09-01,Enterprise,199,1-Year,Credit Card,UK,E-commerce,14,0.503,4,1,5.0,0,0,0,,24,4776
C00252,2025-10-01,Basic,29,Month-to-month,PayPal,Germany,Marketing/Agency,734,0.145,4,0,4.34,1,5,0,,11,319
C00253,2024-08-01,Basic,29,Month-to-month,Credit Card,USA,Education,71,0.257,8,4,3.33,1,9,1,2025-08-01,13,377
C00254,2026-02-01,Basic,29,Month-to-month,Credit Card,India,Nonprofit,1,0.238,3,1,5.0,0,1,0,,7,203
C00255,2023-09-01,Basic,29,Month-to-month,Credit Card,Germany,SaaS/Tech,67,0.189,7,0,4.8,0,14,0,,36,1044
C00256,2024-03-01,Pro,79,Month-to-month,Credit Card,Germany,E-commerce,30,0.854,7,0,4.38,0,0,0,,30,2370
C00257,2023-10-01,Pro,79,1-Year,Credit Card,Australia,Nonprofit,59,0.86,2,0,3.93,1,1,0,,35,2765
C00258,2025-11-01,Basic,29,1-Year,PayPal,Australia,Education,6,0.544,3,1,4.43,1,13,0,,10,290
C00259,2025-07-01,Enterprise,199,Month-to-month,Credit Card,USA,Finance,56,0.614,5,1,5.0,0,1,0,,14,2786
C00260,2024-11-01,Pro,79,Month-to-month,Credit Card,Germany,Marketing/Agency,125,0.497,5,0,5.0,0,9,0,,22,1738
C00261,2023-12-01,Basic,29,1-Year,Credit Card,UK,Education,10,0.832,5,1,3.35,0,2,0,,33,957
C00262,2026-04-01,Enterprise,199,Month-to-month,Credit Card,India,Marketing/Agency,164,0.558,2,0,3.95,0,1,0,,5,995
C00263,2023-11-01,Basic,29,1-Year,Credit Card,UK,E-commerce,7,0.576,1,2,2.41,1,10,1,2025-03-01,17,493
C00264,2025-01-01,Enterprise,199,Month-to-month,Credit Card,USA,Healthcare,31,0.556,3,2,3.2,0,30,1,2025-03-01,3,597
C00265,2024-03-01,Pro,79,1-Year,ACH/Bank Transfer,USA,Education,4,0.324,5,0,3.67,0,21,0,,30,2370
C00266,2025-05-01,Basic,29,1-Year,Credit Card,India,Nonprofit,36,0.94,7,1,4.65,0,9,0,,16,464
C00267,2023-10-01,Pro,79,2-Year,Credit Card,USA,Nonprofit,95,0.313,3,2,3.96,0,12,0,,35,2765
C00268,2024-06-01,Basic,29,1-Year,PayPal,Canada,Manufacturing,66,0.177,2,1,3.22,1,0,0,,27,783
C00269,2026-04-01,Basic,29,1-Year,ACH/Bank Transfer,Canada,Manufacturing,58,0.397,5,1,4.48,0,1,0,,5,145
C00270,2026-02-01,Basic,29,Month-to-month,Credit Card,Canada,Finance,10,0.623,4,1,5.0,2,3,0,,7,203
C00271,2024-11-01,Pro,79,1-Year,Manual Invoice,India,Marketing/Agency,25,0.413,4,0,3.44,2,10,1,2026-03-01,17,1343
C00272,2025-01-01,Enterprise,199,Month-to-month,PayPal,USA,Finance,237,0.943,4,4,4.21,1,1,0,,20,3980
C00273,2023-02-01,Pro,79,1-Year,Credit Card,Australia,E-commerce,11,0.388,7,1,4.72,0,4,1,2025-07-01,30,2370
C00274,2026-06-01,Basic,29,1-Year,Credit Card,USA,Manufacturing,5,0.83,6,2,4.29,0,7,0,,3,87
C00275,2025-03-01,Basic,29,Month-to-month,Credit Card,India,Healthcare,12,0.865,3,0,4.33,0,3,0,,18,522
C00276,2023-02-01,Enterprise,199,2-Year,PayPal,Canada,Manufacturing,52,0.674,1,3,4.9,0,1,0,,43,8557
C00277,2024-06-01,Pro,79,2-Year,Credit Card,India,Finance,98,0.724,3,1,3.8,0,2,0,,27,2133
C00278,2025-05-01,Basic,29,Month-to-month,Credit Card,Australia,Manufacturing,33,0.527,7,0,3.57,2,1,0,,16,464
C00279,2024-07-01,Basic,29,1-Year,PayPal,Canada,Finance,67,0.661,3,1,4.22,0,14,0,,26,754
C00280,2023-08-01,Pro,79,Month-to-month,Credit Card,Canada,Finance,42,0.966,4,1,5.0,2,18,1,2026-06-01,35,2765
C00281,2023-03-01,Enterprise,199,Month-to-month,Manual Invoice,UK,Education,10,0.915,4,0,4.06,1,5,0,,42,8358
C00282,2023-10-01,Pro,79,Month-to-month,ACH/Bank Transfer,UK,E-commerce,39,0.206,2,1,3.06,0,14,0,,35,2765
C00283,2024-06-01,Basic,29,2-Year,Credit Card,Canada,SaaS/Tech,43,0.366,5,2,3.92,0,0,0,,27,783
C00284,2024-08-01,Basic,29,Month-to-month,Credit Card,India,Manufacturing,2,1.0,6,2,4.25,0,5,0,,25,725
C00285,2026-07-01,Basic,29,Month-to-month,PayPal,Germany,E-commerce,4,0.413,1,3,3.47,0,60,0,,2,58
C00286,2024-07-01,Pro,79,1-Year,Credit Card,UK,Finance,14,0.787,6,1,3.27,2,5,0,,26,2054
C00287,2023-08-01,Pro,79,2-Year,ACH/Bank Transfer,India,Education,6,0.741,2,0,3.18,0,11,1,2025-08-01,25,1975
C00288,2026-02-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,SaaS/Tech,11,0.516,4,0,4.81,0,9,0,,7,203
C00289,2024-12-01,Pro,79,Month-to-month,Credit Card,Germany,Healthcare,14,0.606,3,2,2.71,0,26,0,,21,1659
C00290,2025-06-01,Pro,79,1-Year,Credit Card,UK,Education,5,0.616,5,3,3.69,1,9,0,,15,1185
C00291,2023-09-01,Basic,29,1-Year,PayPal,Canada,Finance,3,0.473,4,2,4.52,0,3,0,,36,1044
C00292,2023-10-01,Pro,79,Month-to-month,ACH/Bank Transfer,Germany,Manufacturing,57,0.649,4,2,2.8,0,7,1,2025-12-01,27,2133
C00293,2024-11-01,Pro,79,Month-to-month,Credit Card,Germany,Manufacturing,17,0.541,4,1,3.39,1,10,0,,22,1738
C00294,2026-07-01,Enterprise,199,1-Year,Credit Card,India,Manufacturing,9,0.261,3,1,3.08,1,3,0,,2,398
C00295,2023-03-01,Basic,29,Month-to-month,Credit Card,USA,Finance,3,0.741,1,2,3.82,1,6,0,,42,1218
C00296,2026-02-01,Basic,29,Month-to-month,Manual Invoice,Australia,Manufacturing,3,0.199,2,1,3.19,1,14,0,,7,203
C00297,2024-03-01,Basic,29,Month-to-month,ACH/Bank Transfer,UK,Manufacturing,20,0.321,3,0,3.51,0,10,0,,30,870
C00298,2025-09-01,Basic,29,Month-to-month,Credit Card,India,Marketing/Agency,11,0.809,3,1,4.55,1,22,0,,12,348
C00299,2024-05-01,Basic,29,2-Year,ACH/Bank Transfer,India,Manufacturing,17,1.0,3,0,3.3,0,12,0,,28,812
C00300,2023-02-01,Pro,79,Month-to-month,PayPal,Germany,Manufacturing,18,0.764,3,1,5.0,0,1,0,,43,3397
C00301,2026-03-01,Enterprise,199,Month-to-month,PayPal,USA,Finance,6,0.465,3,0,4.33,2,2,0,,6,1194
C00302,2024-01-01,Enterprise,199,Month-to-month,Credit Card,USA,SaaS/Tech,131,0.736,4,1,2.09,0,8,0,,32,6368
C00303,2024-07-01,Basic,29,1-Year,Credit Card,Australia,Finance,21,0.578,5,2,3.44,2,1,0,,26,754
C00304,2025-04-01,Enterprise,199,1-Year,PayPal,India,Marketing/Agency,31,0.233,4,3,4.39,0,7,1,2026-04-01,13,2587
C00305,2024-06-01,Pro,79,Month-to-month,Credit Card,UK,Education,6,0.397,2,0,4.38,0,6,0,,27,2133
C00306,2026-06-01,Basic,29,Month-to-month,Credit Card,Canada,Healthcare,3,0.458,6,4,4.74,2,6,0,,3,87
C00307,2023-05-01,Pro,79,Month-to-month,ACH/Bank Transfer,UK,SaaS/Tech,15,0.707,4,2,5.0,0,5,1,2026-01-01,33,2607
C00308,2023-06-01,Pro,79,1-Year,Credit Card,USA,Nonprofit,50,0.389,0,2,4.07,0,0,0,,39,3081
C00309,2023-06-01,Pro,79,Month-to-month,PayPal,Canada,Manufacturing,12,0.084,6,2,4.06,1,5,1,2026-06-01,37,2923
C00310,2023-08-01,Pro,79,Month-to-month,Credit Card,Australia,Nonprofit,18,0.335,5,1,3.77,0,2,0,,37,2923
C00311,2026-02-01,Basic,29,1-Year,Credit Card,Canada,SaaS/Tech,6,0.52,0,0,4.8,2,23,0,,7,203
C00312,2025-11-01,Basic,29,Month-to-month,Credit Card,USA,Education,12,0.679,3,1,3.7,1,24,0,,10,290
C00313,2025-07-01,Basic,29,Month-to-month,Credit Card,USA,Manufacturing,74,0.344,5,2,3.84,1,1,1,2026-06-01,12,348
C00314,2024-04-01,Basic,29,2-Year,PayPal,Australia,E-commerce,18,0.263,6,3,2.67,0,0,0,,29,841
C00315,2026-01-01,Pro,79,1-Year,Credit Card,UK,Healthcare,2,1.0,6,3,3.93,0,5,1,2026-05-01,5,395
C00316,2025-04-01,Basic,29,Month-to-month,Credit Card,UK,Healthcare,16,0.663,3,2,3.8,1,0,1,2025-05-01,2,58
C00317,2025-10-01,Pro,79,2-Year,ACH/Bank Transfer,India,Finance,2,0.33,5,1,3.3,1,2,0,,11,869
C00318,2026-02-01,Basic,29,Month-to-month,Credit Card,India,Manufacturing,1,0.635,9,0,4.3,1,83,0,,7,203
C00319,2023-11-01,Enterprise,199,2-Year,Credit Card,Germany,Finance,39,0.581,2,2,5.0,0,12,0,,34,6766
C00320,2023-10-01,Basic,29,1-Year,PayPal,USA,Nonprofit,28,0.665,4,2,3.32,0,11,1,2024-08-01,11,319
C00321,2023-05-01,Basic,29,1-Year,Credit Card,USA,SaaS/Tech,7,0.446,4,1,4.34,1,3,0,,40,1160
C00322,2024-03-01,Pro,79,Month-to-month,Credit Card,USA,E-commerce,27,0.573,2,6,5.0,2,13,1,2024-04-01,2,158
C00323,2023-12-01,Basic,29,1-Year,Manual Invoice,USA,SaaS/Tech,5,0.511,5,2,3.24,0,8,0,,33,957
C00324,2023-01-01,Pro,79,Month-to-month,ACH/Bank Transfer,USA,Education,29,0.617,2,0,4.8,0,1,0,,44,3476
C00325,2024-08-01,Enterprise,199,1-Year,ACH/Bank Transfer,USA,E-commerce,18,0.403,3,0,4.27,0,26,0,,25,4975
C00326,2025-01-01,Basic,29,Month-to-month,PayPal,Australia,SaaS/Tech,1,0.44,4,2,5.0,2,7,1,2026-08-01,20,580
C00327,2026-01-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,E-commerce,17,0.48,4,1,5.0,0,1,0,,8,232
C00328,2026-07-01,Basic,29,Month-to-month,Credit Card,USA,Marketing/Agency,96,0.368,3,3,3.72,0,4,0,,2,58
C00329,2024-08-01,Enterprise,199,1-Year,Credit Card,UK,Healthcare,58,0.311,7,1,2.91,0,3,0,,25,4975
C00330,2024-04-01,Pro,79,2-Year,Credit Card,India,Education,36,0.771,2,1,3.16,0,13,0,,29,2291
C00331,2023-03-01,Basic,29,2-Year,PayPal,Canada,E-commerce,27,0.71,6,1,5.0,0,9,0,,42,1218
C00332,2026-05-01,Basic,29,Month-to-month,ACH/Bank Transfer,Germany,Finance,66,0.515,7,4,3.04,0,27,0,,4,116
C00333,2024-08-01,Pro,79,Month-to-month,ACH/Bank Transfer,India,Marketing/Agency,34,0.862,3,1,3.77,0,0,0,,25,1975
C00334,2025-03-01,Pro,79,1-Year,Credit Card,UK,SaaS/Tech,24,0.381,2,1,3.15,0,0,0,,18,1422
C00335,2023-06-01,Pro,79,Month-to-month,ACH/Bank Transfer,UK,Manufacturing,25,0.837,3,2,3.11,0,2,0,,39,3081
C00336,2024-01-01,Enterprise,199,1-Year,Credit Card,UK,Manufacturing,13,0.5,3,5,2.91,1,10,1,2026-08-01,32,6368
C00337,2026-07-01,Enterprise,199,Month-to-month,PayPal,UK,Education,15,0.767,3,0,3.43,2,11,1,2026-07-01,1,199
C00338,2025-10-01,Pro,79,Month-to-month,Credit Card,India,Education,8,1.0,4,0,3.89,1,0,0,,11,869
C00339,2024-08-01,Basic,29,2-Year,PayPal,India,Manufacturing,32,0.639,3,2,3.5,1,3,0,,25,725
C00340,2025-09-01,Basic,29,2-Year,Credit Card,India,Manufacturing,5,0.636,5,4,2.86,2,37,0,,12,348
C00341,2024-04-01,Pro,79,2-Year,Manual Invoice,USA,Marketing/Agency,45,0.869,2,2,5.0,0,0,0,,29,2291
C00342,2023-07-01,Basic,29,Month-to-month,Manual Invoice,India,E-commerce,63,0.159,6,0,4.4,2,8,1,2023-11-01,5,145
C00343,2025-05-01,Basic,29,1-Year,Manual Invoice,USA,Education,2,0.799,8,1,2.25,2,24,0,,16,464
C00344,2025-10-01,Pro,79,2-Year,ACH/Bank Transfer,UK,Education,21,0.529,5,2,3.54,0,22,1,2025-12-01,3,237
C00345,2023-11-01,Pro,79,1-Year,Credit Card,UK,Healthcare,9,0.357,4,1,3.68,0,7,0,,34,2686
C00346,2025-11-01,Basic,29,Month-to-month,PayPal,USA,Education,21,0.489,3,1,4.39,0,32,0,,10,290
C00347,2025-07-01,Enterprise,199,Month-to-month,PayPal,Australia,SaaS/Tech,25,0.497,1,2,4.72,2,19,0,,14,2786
C00348,2023-11-01,Basic,29,1-Year,PayPal,UK,Nonprofit,2,0.075,2,1,4.41,1,3,1,2024-08-01,10,290
C00349,2024-07-01,Pro,79,1-Year,Credit Card,USA,E-commerce,57,0.665,3,1,4.29,2,21,0,,26,2054
C00350,2023-04-01,Pro,79,Month-to-month,Credit Card,Germany,Education,6,1.0,3,0,3.56,0,11,0,,41,3239
C00351,2023-06-01,Enterprise,199,1-Year,Manual Invoice,USA,Education,31,1.0,4,2,3.53,1,17,1,2024-02-01,9,1791
C00352,2023-01-01,Basic,29,1-Year,PayPal,Germany,Education,7,0.453,4,1,4.37,1,39,1,2024-08-01,20,580
C00353,2025-03-01,Enterprise,199,1-Year,Credit Card,Germany,Education,11,0.517,2,1,4.8,0,1,0,,18,3582
C00354,2024-08-01,Basic,29,1-Year,Credit Card,India,SaaS/Tech,26,0.582,3,0,3.65,0,8,0,,25,725
C00355,2024-01-01,Pro,79,1-Year,Manual Invoice,Canada,Finance,6,0.754,3,2,5.0,1,10,0,,32,2528
C00356,2024-03-01,Basic,29,Month-to-month,Credit Card,Canada,Education,15,0.23,9,1,3.45,2,27,0,,30,870
C00357,2024-05-01,Pro,79,2-Year,ACH/Bank Transfer,India,Manufacturing,151,0.589,2,0,3.42,0,5,0,,28,2212
C00358,2025-08-01,Enterprise,199,2-Year,PayPal,Germany,Marketing/Agency,15,0.631,3,1,3.77,2,40,0,,13,2587
C00359,2025-12-01,Basic,29,Month-to-month,PayPal,USA,Finance,27,0.514,2,1,4.64,0,1,0,,9,261
C00360,2026-01-01,Basic,29,Month-to-month,PayPal,Germany,Marketing/Agency,13,0.58,3,2,3.14,0,3,0,,8,232
C00361,2024-07-01,Enterprise,199,Month-to-month,Credit Card,Germany,SaaS/Tech,29,0.546,3,0,4.55,1,5,0,,26,5174
C00362,2023-04-01,Enterprise,199,Month-to-month,Credit Card,India,Manufacturing,63,0.781,4,2,3.18,0,4,0,,41,8159
C00363,2025-08-01,Enterprise,199,1-Year,Credit Card,Australia,Finance,3,0.97,3,3,3.95,0,0,0,,13,2587
C00364,2026-02-01,Basic,29,Month-to-month,Credit Card,USA,E-commerce,8,0.505,2,2,3.55,0,7,0,,7,203
C00365,2026-02-01,Enterprise,199,Month-to-month,Credit Card,USA,E-commerce,5,0.905,9,1,2.52,0,0,0,,7,1393
C00366,2024-08-01,Basic,29,2-Year,ACH/Bank Transfer,UK,SaaS/Tech,5,0.514,6,1,4.77,0,30,0,,25,725
C00367,2026-06-01,Pro,79,Month-to-month,Credit Card,USA,Healthcare,25,0.483,4,3,4.79,0,0,0,,3,237
C00368,2024-09-01,Basic,29,1-Year,Credit Card,Australia,Nonprofit,10,0.692,3,0,3.22,0,0,1,2025-12-01,16,464
C00369,2026-03-01,Basic,29,1-Year,ACH/Bank Transfer,Canada,E-commerce,24,0.296,4,1,5.0,0,6,0,,6,174
C00370,2024-02-01,Basic,29,2-Year,Credit Card,USA,Nonprofit,1,0.248,5,0,3.53,1,3,1,2024-09-01,8,232
C00371,2025-04-01,Basic,29,2-Year,PayPal,UK,Nonprofit,49,0.394,5,1,3.75,0,0,0,,17,493
C00372,2023-06-01,Pro,79,Month-to-month,Credit Card,Germany,E-commerce,81,0.454,3,0,2.69,0,0,0,,39,3081
C00373,2024-07-01,Pro,79,1-Year,Credit Card,USA,SaaS/Tech,13,0.746,10,3,2.15,1,5,0,,26,2054
C00374,2023-09-01,Pro,79,Month-to-month,PayPal,India,Manufacturing,6,1.0,4,2,5.0,0,2,0,,36,2844
C00375,2023-12-01,Basic,29,2-Year,PayPal,USA,SaaS/Tech,2,0.926,5,2,2.25,0,25,0,,33,957
C00376,2023-07-01,Enterprise,199,2-Year,ACH/Bank Transfer,USA,Healthcare,17,0.738,7,1,3.33,0,7,0,,38,7562
C00377,2023-06-01,Pro,79,Month-to-month,PayPal,USA,Marketing/Agency,13,0.86,5,2,4.69,0,45,0,,39,3081
C00378,2024-01-01,Basic,29,Month-to-month,PayPal,India,E-commerce,7,0.717,4,0,4.01,2,1,0,,32,928
C00379,2023-03-01,Basic,29,1-Year,ACH/Bank Transfer,USA,Manufacturing,12,0.322,2,1,5.0,1,1,1,2025-03-01,25,725
C00380,2026-06-01,Pro,79,Month-to-month,Manual Invoice,UK,Finance,21,0.424,2,2,3.49,1,14,0,,3,237
C00381,2026-04-01,Pro,79,Month-to-month,Credit Card,UK,SaaS/Tech,4,0.533,3,1,3.89,2,20,0,,5,395
C00382,2024-02-01,Pro,79,Month-to-month,Credit Card,Germany,Marketing/Agency,30,0.612,5,1,3.5,1,12,1,2026-05-01,28,2212
C00383,2025-11-01,Pro,79,1-Year,ACH/Bank Transfer,USA,Education,48,0.392,7,3,4.07,0,5,0,,10,790
C00384,2024-07-01,Basic,29,1-Year,Manual Invoice,India,Nonprofit,9,0.494,2,2,4.91,2,5,0,,26,754
C00385,2025-05-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,UK,Finance,2,0.633,4,1,3.11,2,2,0,,16,3184
C00386,2025-01-01,Basic,29,Month-to-month,ACH/Bank Transfer,Canada,E-commerce,16,0.422,4,0,4.97,0,0,0,,20,580
C00387,2024-01-01,Pro,79,Month-to-month,Credit Card,India,Healthcare,108,0.904,2,3,4.62,1,6,0,,32,2528
C00388,2024-11-01,Enterprise,199,Month-to-month,PayPal,USA,SaaS/Tech,36,0.877,2,2,3.99,1,5,0,,22,4378
C00389,2023-05-01,Pro,79,Month-to-month,ACH/Bank Transfer,UK,SaaS/Tech,5,0.339,7,2,3.1,0,26,0,,40,3160
C00390,2026-06-01,Pro,79,1-Year,Credit Card,USA,Healthcare,14,0.691,7,0,3.76,0,1,0,,3,237
C00391,2026-01-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,SaaS/Tech,23,0.79,3,1,4.03,0,23,0,,8,232
C00392,2023-05-01,Basic,29,Month-to-month,PayPal,USA,Nonprofit,82,0.623,0,1,4.24,0,7,0,,40,1160
C00393,2024-05-01,Pro,79,Month-to-month,PayPal,USA,Marketing/Agency,12,0.278,3,2,3.1,1,9,1,2025-10-01,18,1422
C00394,2023-09-01,Pro,79,Month-to-month,Credit Card,Australia,Healthcare,9,0.475,8,2,2.22,0,2,0,,36,2844
C00395,2026-05-01,Pro,79,1-Year,Credit Card,Germany,Finance,65,0.717,4,1,3.38,1,24,0,,4,316
C00396,2025-05-01,Pro,79,1-Year,PayPal,Australia,Healthcare,4,0.784,2,3,5.0,0,8,0,,16,1264
C00397,2026-04-01,Pro,79,1-Year,Credit Card,Australia,E-commerce,92,0.292,4,0,4.95,2,10,0,,5,395
C00398,2024-02-01,Pro,79,1-Year,Credit Card,India,Finance,1,0.493,3,1,3.85,1,32,0,,31,2449
C00399,2024-12-01,Pro,79,1-Year,Credit Card,Germany,Education,65,0.328,0,2,5.0,0,0,1,2026-03-01,16,1264
C00400,2024-04-01,Basic,29,Month-to-month,Credit Card,Canada,Healthcare,2,0.452,0,1,3.67,1,2,1,2024-12-01,9,261
C00401,2024-01-01,Basic,29,1-Year,Credit Card,USA,Nonprofit,25,0.817,7,1,4.65,2,4,0,,32,928
C00402,2026-07-01,Basic,29,Month-to-month,Credit Card,India,E-commerce,8,0.564,3,3,5.0,0,14,0,,2,58
C00403,2023-09-01,Pro,79,1-Year,ACH/Bank Transfer,USA,Education,12,0.625,6,3,3.49,0,4,0,,36,2844
C00404,2024-03-01,Pro,79,Month-to-month,Manual Invoice,USA,Education,18,0.446,2,2,4.96,0,11,0,,30,2370
C00405,2025-02-01,Pro,79,Month-to-month,Credit Card,Australia,Education,14,0.458,6,1,3.88,0,4,0,,19,1501
C00406,2024-06-01,Enterprise,199,2-Year,Credit Card,UK,Education,3,0.171,2,0,3.78,1,4,1,2024-11-01,6,1194
C00407,2024-08-01,Basic,29,Month-to-month,Credit Card,Canada,Education,4,0.478,5,1,3.69,1,0,0,,25,725
C00408,2025-06-01,Basic,29,1-Year,Manual Invoice,Australia,SaaS/Tech,20,0.454,5,0,4.41,1,2,0,,15,435
C00409,2026-02-01,Enterprise,199,Month-to-month,Credit Card,UK,Education,2,0.477,8,4,4.3,0,12,0,,7,1393
C00410,2024-01-01,Pro,79,1-Year,Credit Card,UK,Finance,35,0.536,7,3,3.96,0,4,0,,32,2528
C00411,2024-01-01,Pro,79,Month-to-month,ACH/Bank Transfer,Germany,Education,16,0.788,7,1,2.41,0,20,0,,32,2528
C00412,2026-04-01,Basic,29,1-Year,Credit Card,Canada,Marketing/Agency,10,0.44,6,0,4.55,0,0,0,,5,145
C00413,2025-03-01,Pro,79,1-Year,PayPal,USA,Nonprofit,38,0.448,3,0,3.95,0,17,0,,18,1422
